order_id,product_id,quantity,unit_price
5734,54,2,1639.4
5734,88,2,457.85
5735,45,1,1626.32
5735,36,1,601.9
5735,72,2,1918.28
5736,65,1,386.47
5737,60,1,579.94
5737,4,3,2324.92
5738,19,1,1007.13
5739,29,1,4319.5
5740,19,2,1007.13
5741,86,4,443.28
5742,61,1,356.45
5742,65,1,386.47
5742,53,2,620.53
5742,81,2,641.39
5743,33,1,312.93
5744,67,3,464.47
5745,40,1,1418.4
5746,43,1,1760.38
5746,99,1,458.92
5746,2,1,3011.06
5746,75,2,486.62
5746,14,1,2714.07
5747,97,1,423.56
5747,23,1,2025.31
5748,88,1,457.85
5749,94,2,265.1
5749,49,3,1254.37
5749,75,1,486.62
5749,80,1,629.19
5750,79,1,1101.69
5751,40,3,1418.4
5751,2,1,3011.06
5752,89,2,366.64
5752,77,1,1315.33
5753,1,1,28043.24
5753,100,3,828.75
5754,14,4,2714.07
5754,40,1,1418.4
5754,96,1,320.77
5754,79,1,1101.69
5755,61,2,356.45
5756,61,2,356.45
5756,30,2,3480.53
5757,11,3,9461.52
5758,75,1,486.62
5759,17,1,2276.26
5759,85,1,279.38
5759,33,3,312.93
5759,92,3,1591.57
5760,6,1,22709.9
5760,31,2,1451.87
5760,42,1,800.81
5761,4,1,2324.92
5761,33,1,312.93
5761,3,1,64028.3
5762,66,1,728.79
5762,9,4,11424.27
5763,77,1,1315.33
5763,13,2,2131.33
5764,48,2,1218.45
5765,82,1,300.41
5766,34,1,709.99
5767,82,1,300.41
5767,79,2,1101.69
5767,97,3,423.56
5768,43,1,1760.38
5769,94,2,265.1
5769,28,1,579.08
5770,27,2,2010.3
5770,51,1,1385.93
5770,70,2,3359.45
5771,87,5,979.4
5771,45,1,1626.32
5772,12,1,5690.75
5772,21,1,836.3
5772,36,1,601.9
5773,11,2,9461.52
5773,80,2,629.19
5773,36,1,601.9
5774,60,1,579.94
5775,33,1,312.93
5776,60,1,579.94
5777,26,1,1210.27
5778,58,1,470.58
5778,40,1,1418.4
5779,98,5,322.02
5779,16,1,13450.97
5779,43,4,1760.38
5780,74,1,1549.39
5780,61,2,356.45
5780,52,1,3818.59
5781,35,2,2865.41
5781,67,1,464.47
5782,22,1,1475.64
5783,63,1,293.58
5783,65,1,386.47
5783,85,2,279.38
5784,91,2,432.43
5784,54,3,1639.4
5784,27,3,2010.3
5785,11,1,9461.52
5785,69,1,1191.69
5786,34,3,709.99
5786,86,1,443.28
5787,84,3,605.41
5787,42,1,800.81
5787,57,3,1180.99
5787,13,2,2131.33
5788,21,4,836.3
5788,60,3,579.94
5788,18,5,1854.55
5789,25,3,1652.78
5789,11,1,9461.52
5789,44,1,6528.88
5789,66,1,728.79
5789,87,2,979.4
5790,89,1,366.64
5790,67,2,464.47
5791,87,2,979.4
5791,47,1,493.52
5791,54,2,1639.4
5791,49,2,1254.37
5792,91,1,432.43
5792,71,1,704.54
5792,9,4,11424.27
5792,48,3,1218.45
5793,25,1,1652.78
5794,14,1,2714.07
5794,20,2,7731.56
5795,54,1,1639.4
5795,46,1,253.36
5796,9999,1,366.64
5796,92,1,1591.57
5797,96,3,320.77
5798,96,1,320.77
5798,15,1,3494.53
5799,31,4,1451.87
5799,38,1,1342.05
5800,2,1,3011.06
5801,37,5,1389.36
5801,19,3,1007.13
5801,51,2,1385.93
5801,87,4,979.4
5801,9,1,11424.27
5802,55,1,1652.62
5803,12,3,5690.75
5804,28,1,579.08
5805,39,1,1121.52
5805,11,2,9461.52
5806,99,1,458.92
5807,84,2,605.41
5807,64,3,356.43
5807,17,2,2276.26
5807,23,1,2025.31
5807,45,2,1626.32
5808,15,1,3494.53
5808,88,5,457.85
5809,90,3,492.26
5809,16,1,13450.97
5809,65,1,386.47
5810,74,2,1549.39
5810,60,1,579.94
5811,96,3,320.77
5811,7,2,1169.34
5812,59,3,488.56
5812,77,3,1315.33
5813,21,1,836.3
5814,30,3,3480.53
5814,23,3,2025.31
5814,77,2,1315.33
5814,50,1,1105.68
5814,31,1,1451.87
5815,68,3,306.66
5815,7,2,1169.34
5816,83,1,741.33
5817,29,2,4319.5
5817,32,1,910.33
5817,2,1,3011.06
5817,34,1,709.99
5818,14,2,2714.07
5818,33,3,312.93
5819,34,3,709.99
5819,87,1,979.4
5820,11,1,9461.52
5821,44,1,6528.88
5822,65,1,386.47
5822,45,1,1626.32
5822,90,3,492.26
5823,37,2,1389.36
5823,93,1,186.14
5823,47,3,493.52
5824,59,1,488.56
5824,41,1,994.52
5825,37,3,1389.36
5825,99,2,458.92
5825,65,2,386.47
5825,86,3,443.28
5825,28,1,579.08
5826,17,2,2276.26
5826,2,1,3011.06
5826,40,3,1418.4
5827,4,1,2324.92
5828,76,3,1151.77
5829,47,3,493.52
5830,99,2,458.92
5831,71,3,704.54
5831,85,2,279.38
5832,14,2,2714.07
5833,31,2,1451.87
5833,51,1,1385.93
5834,33,1,312.93
5834,30,1,3480.53
5835,16,3,13450.97
5836,91,1,432.43
5836,29,2,4319.5
5836,81,1,641.39
5836,21,3,836.3
5837,75,3,486.62
5837,65,2,386.47
5837,100,1,828.75
5838,55,3,1652.62
5838,52,1,3818.59
5839,38,1,1342.05
5839,100,1,828.75
5840,22,2,1475.64
5840,32,1,910.33
5841,43,1,1760.38
5841,35,1,2865.41
5841,1,1,28043.24
5842,88,1,457.85
5842,24,3,2116.77
5843,32,1,910.33
5843,24,2,2116.77
5843,13,3,2131.33
5843,73,3,1195.7
5843,17,1,2276.26
5844,68,1,306.66
5845,6,2,22709.9
5845,85,2,279.38
5845,66,3,728.79
5845,26,1,1210.27
5846,3,1,64028.3
5846,12,1,5690.75
5847,47,1,493.52
5847,17,1,2276.26
5847,100,1,828.75
5847,84,2,605.41
5847,73,4,1195.7
5848,82,1,300.41
5848,17,2,2276.26
5849,83,2,741.33
5849,32,3,910.33
5850,63,2,293.58
5851,5,1,3026.39
5851,90,3,492.26
5852,22,2,1475.64
5852,8,1,2448.97
5852,78,1,876.32
5853,77,1,1315.33
5854,72,2,1918.28
5854,45,2,1626.32
5854,5,1,3026.39
5855,94,1,265.1
5855,54,3,1639.4
5855,85,4,279.38
5856,77,2,1315.33
5856,43,2,1760.38
5856,12,2,5690.75
5857,66,2,728.79
5857,71,2,704.54
5857,22,1,1475.64
5857,36,1,601.9
5858,51,1,1385.93
5858,58,2,470.58
5858,31,1,1451.87
5858,95,1,744.54
5859,29,2,4319.5
5860,94,2,265.1
5860,90,1,492.26
5860,7,2,1169.34
5861,50,2,1105.68
5862,24,2,2116.77
5862,21,1,836.3
5863,52,2,3818.59
5864,44,1,6528.88
5864,92,1,1591.57
5864,9,1,11424.27
5864,62,1,398.9
5865,59,1,488.56
5866,43,1,1760.38
5866,33,1,312.93
5867,87,1,979.4
5868,40,2,1418.4
5869,74,-1,1549.39
5870,75,4,486.62
5870,60,4,579.94
5870,79,2,1101.69
5871,16,1,13450.97
5871,25,1,1652.78
5872,60,1,579.94
5872,43,3,1760.38
5873,17,3,2276.26
5873,85,1,279.38
5874,20,4,7731.56
5874,21,2,836.3
5874,51,2,1385.93
5875,70,2,3359.45
5876,5,5,3026.39
5877,74,3,1549.39
5878,75,3,486.62
5878,42,2,800.81
5878,53,1,620.53
5879,75,1,486.62
5880,88,1,457.85
5881,72,1,1918.28
5881,93,1,186.14
5882,61,1,356.45
5882,6,1,22709.9
5882,7,2,1169.34
5882,37,1,1389.36
5882,71,1,704.54
5883,78,2,876.32
5883,82,1,300.41
5883,37,2,1389.36
5883,6,2,22709.9
5884,65,3,386.47
5885,12,2,5690.75
5886,94,1,265.1
5887,22,3,1475.64
5887,78,1,876.32
5887,58,1,470.58
5887,76,1,1151.77
5888,90,2,492.26
5888,24,1,2116.77
5888,18,2,1854.55
5888,78,1,876.32
5889,11,1,9461.52
5889,85,1,279.38
5890,92,1,1591.57
5891,75,2,486.62
5891,23,5,2025.31
5892,69,2,1191.69
5892,87,1,979.4
5892,42,1,800.81
5893,68,1,306.66
5894,29,1,4319.5
5895,82,1,300.41
5895,23,1,2025.31
5895,3,1,64028.3
5895,90,1,492.26
5895,11,1,9461.52
5896,8,2,2448.97
5897,43,2,1760.38
5898,67,5,464.47
5899,51,3,1385.93
5899,14,2,2714.07
5899,43,1,1760.38
5900,3,2,64028.3
5900,53,1,620.53
5900,35,2,2865.41
5901,84,3,605.41
5902,85,1,279.38
5902,14,1,2714.07
5902,36,3,601.9
5903,39,1,1121.52
5904,83,1,741.33
5904,19,1,1007.13
5904,65,1,386.47
5905,38,2,1342.05
5906,2,1,3011.06
5906,5,1,3026.39
5907,92,1,1591.57
5907,21,2,836.3
5908,6,2,22709.9
5908,51,4,1385.93
5909,83,1,741.33
5910,80,2,629.19
5910,14,2,2714.07
5910,42,1,800.81
5911,28,1,579.08
5912,27,4,2010.3
5912,13,3,2131.33
5913,74,1,1549.39
5913,24,1,2116.77
5913,17,4,2276.26
5913,19,2,1007.13
5914,82,2,300.41
5915,66,1,728.79
5916,97,1,423.56
5917,28,2,579.08
5917,55,1,1652.62
5918,19,1,1007.13
5918,53,1,620.53
5918,58,1,470.58
5918,25,5,1652.78
5919,75,2,486.62
5919,35,1,2865.41
5920,83,1,741.33
5921,5,2,3026.39
5921,47,2,493.52
5921,15,1,3494.53
5922,33,1,312.93
5922,39,1,1121.52
5922,85,2,279.38
5923,72,1,1918.28
5923,83,2,741.33
5924,47,1,493.52
5925,80,2,629.19
5925,51,1,1385.93
5926,88,1,457.85
5927,97,2,423.56
5927,49,1,1254.37
5928,55,1,1652.62
5928,86,1,443.28
5929,28,1,579.08
5930,27,1,2010.3
5931,90,2,492.26
5931,11,3,9461.52
5931,51,2,1385.93
5931,56,1,868.37
5931,25,1,1652.78
5932,31,2,1451.87
5932,41,1,994.52
5932,74,1,1549.39
5933,41,1,994.52
5934,7,4,1169.34
5935,57,3,1180.99
5935,22,2,1475.64
5935,86,2,443.28
5935,23,2,2025.31
5936,13,2,2131.33
5936,21,1,836.3
5937,45,1,1626.32
5937,68,1,306.66
5937,16,1,13450.97
5938,11,1,9461.52
5938,8,2,2448.97
5938,58,3,470.58
5939,99,2,458.92
5940,24,1,2116.77
5940,90,2,492.26
5940,32,4,910.33
5940,3,1,64028.3
5941,66,-1,728.79
5941,39,1,1121.52
5941,87,1,979.4
5942,94,2,265.1
5942,2,3,3011.06
5942,19,1,1007.13
5942,8,2,2448.97
5943,37,1,1389.36
5943,60,1,579.94
5944,51,3,1385.93
5945,77,1,1315.33
5945,16,2,13450.97
5945,45,5,1626.32
5945,55,1,1652.62
5946,89,4,366.64
5947,1,1,28043.24
5947,82,5,300.41
5948,25,1,1652.78
5948,48,2,1218.45
5948,51,1,1385.93
5949,11,2,9461.52
5950,8,1,2448.97
5950,63,2,293.58
5950,98,1,322.02
5950,77,2,1315.33
5951,26,1,1210.27
5951,28,1,579.08
5951,49,3,1254.37
5951,55,1,1652.62
5951,34,1,709.99
5952,84,1,605.41
5952,86,1,443.28
5952,47,1,493.52
5952,21,1,836.3
5953,78,1,876.32
5953,36,2,601.9
5954,9999,2,1218.45
5954,32,1,910.33
5954,20,4,7731.56
5954,25,2,1652.78
5955,44,1,6528.88
5955,86,1,443.28
5955,29,1,4319.5
5956,73,1,1195.7
5956,17,1,2276.26
5957,61,1,356.45
5957,11,2,9461.52
5958,37,4,1389.36
5958,23,1,2025.31
5958,5,4,3026.39
5958,63,3,293.58
5959,28,1,579.08
5959,85,2,279.38
5960,18,1,1854.55
5961,7,5,1169.34
5962,18,1,1854.55
5962,67,3,464.47
5963,32,2,910.33
5963,49,1,1254.37
5964,82,5,300.41
5964,15,2,3494.53
5965,2,2,3011.06
5965,53,1,620.53
5965,3,2,64028.3
5965,31,1,1451.87
5966,100,1,828.75
5967,77,1,1315.33
5967,100,2,828.75
5967,80,1,629.19
5968,11,2,9461.52
5968,89,1,366.64
5968,57,3,1180.99
5968,17,2,2276.26
5969,31,1,1451.87
5970,51,2,1385.93
5971,81,2,641.39
5971,35,2,2865.41
5971,33,5,312.93
5971,36,2,601.9
5971,17,1,2276.26
5972,44,5,6528.88
5972,36,1,601.9
5973,18,1,1854.55
5974,58,1,470.58
5974,32,1,910.33
5974,52,1,3818.59
5975,9999,1,994.52
5975,28,2,579.08
5976,46,5,253.36
5976,20,1,7731.56
5976,97,2,423.56
5976,78,1,876.32
5976,7,1,1169.34
5977,70,3,3359.45
5977,20,1,7731.56
5977,61,2,356.45
5978,91,2,432.43
5978,73,1,1195.7
5978,74,1,1549.39
5978,7,1,1169.34
5979,88,1,457.85
5979,11,2,9461.52
5980,85,1,279.38
5980,90,1,492.26
5981,94,1,265.1
5981,30,3,3480.53
5982,23,2,2025.31
5982,67,5,464.47
5983,21,1,836.3
5984,95,3,744.54
5985,1,2,28043.24
5986,82,1,300.41
5987,82,2,300.41
5987,67,1,464.47
5987,59,2,488.56
5988,52,1,3818.59
5988,54,2,1639.4
5988,58,1,470.58
5989,50,2,1105.68
5989,25,1,1652.78
5989,87,1,979.4
5990,13,1,2131.33
5990,24,1,2116.77
5990,68,1,306.66
5990,78,1,876.32
5990,9999,1,3026.39
5991,60,3,579.94
5991,49,2,1254.37
5991,26,1,1210.27
5991,82,1,300.41
5992,35,1,2865.41
5992,28,2,579.08
5992,45,1,1626.32
5992,61,1,356.45
5993,7,1,1169.34
5993,84,1,605.41
5993,98,4,322.02
5994,48,1,1218.45
5995,53,2,620.53
5995,47,1,493.52
5995,98,1,322.02
5996,77,2,1315.33
5996,56,1,868.37
5997,75,3,486.62
5997,57,3,1180.99
5998,96,2,320.77
5998,100,1,828.75
5999,63,1,293.58
5999,36,2,601.9
5999,1,1,28043.24
5999,25,1,1652.78
6000,23,2,2025.31
6001,71,1,704.54
6001,22,1,1475.64
6001,23,4,2025.31
6002,73,2,1195.7
6003,60,4,579.94
6003,97,2,423.56
6004,44,5,6528.88
6005,4,2,2324.92
6005,90,2,492.26
6005,15,1,3494.53
6005,87,1,979.4
6005,89,1,366.64
6006,80,1,629.19
6007,91,1,432.43
6007,9,1,11424.27
6008,44,4,6528.88
6009,46,3,253.36
6010,17,4,2276.26
6010,93,1,186.14
6010,20,4,7731.56
6010,100,1,828.75
6010,2,1,3011.06
6011,25,1,1652.78
6012,4,1,2324.92
6013,70,1,3359.45
6013,61,1,356.45
6013,66,1,728.79
6013,9,3,11424.27
6013,56,2,868.37
6014,57,1,1180.99
6015,24,1,2116.77
6015,22,2,1475.64
6016,19,1,1007.13
6016,100,2,828.75
6016,20,1,7731.56
6017,1,5,28043.24
6017,27,2,2010.3
6018,54,1,1639.4
6018,38,4,1342.05
6018,97,1,423.56
6018,7,1,1169.34
6019,72,1,1918.28
6020,19,1,1007.13
6020,47,2,493.52
6020,95,1,744.54
6021,60,2,579.94
6021,36,1,601.9
6022,10,2,1936.14
6023,74,3,1549.39
6024,42,1,800.81
6024,22,3,1475.64
6025,49,4,1254.37
6025,34,2,709.99
6026,64,2,356.43
6026,13,2,2131.33
6026,63,1,293.58
6027,86,5,443.28
6028,33,2,312.93
6028,78,1,876.32
6029,95,2,744.54
6029,54,2,1639.4
6029,50,1,1105.68
6030,67,2,464.47
6031,48,2,1218.45
6031,46,2,253.36
6031,20,1,7731.56
6031,73,1,1195.7
6032,31,2,1451.87
6033,16,1,13450.97
6034,59,1,488.56
6034,99,2,458.92
6034,87,2,979.4
6035,33,1,312.93
6035,67,3,464.47
6035,64,1,356.43
6035,50,1,1105.68
6035,75,1,486.62
6036,29,1,4319.5
6036,46,3,253.36
6036,41,1,994.52
6037,51,3,1385.93
6037,37,1,1389.36
6038,36,1,601.9
6038,19,3,1007.13
6038,53,1,620.53
6038,23,1,2025.31
6039,9,1,11424.27
6039,9999,1,1315.33
6040,4,1,2324.92
6040,81,1,641.39
6040,79,4,1101.69
6041,52,1,3818.59
6041,70,2,3359.45
6041,48,2,1218.45
6042,31,2,1451.87
6043,77,4,1315.33
6043,14,3,2714.07
6043,92,1,1591.57
6044,77,5,1315.33
6044,27,2,2010.3
6045,19,1,1007.13
6046,29,1,4319.5
6046,24,2,2116.77
6047,87,2,979.4
6048,84,4,605.41
6048,24,1,2116.77
6048,69,1,1191.69
6049,12,1,5690.75
6049,78,1,876.32
6050,62,2,398.9
6050,28,1,579.08
6050,44,3,6528.88
6050,52,1,3818.59
6051,16,1,13450.97
6052,47,1,493.52
6053,79,2,1101.69
6053,36,2,601.9
6054,37,1,1389.36
6054,96,1,320.77
6055,47,4,493.52
6055,14,3,2714.07
6056,80,1,629.19
6056,13,1,2131.33
6057,51,1,1385.93
6057,40,1,1418.4
6057,13,2,2131.33
6058,71,1,704.54
6059,29,3,4319.5
6059,31,1,1451.87
6059,15,5,3494.53
6059,50,1,1105.68
6059,13,1,2131.33
6060,55,2,1652.62
6060,79,1,1101.69
6060,1,1,28043.24
6060,10,2,1936.14
6061,2,2,3011.06
6062,39,2,1121.52
6062,91,2,432.43
6063,51,1,1385.93
6063,63,1,293.58
6064,23,2,2025.31
6064,69,1,1191.69
6065,26,3,1210.27
6065,57,1,1180.99
6066,2,2,3011.06
6067,81,2,641.39
6067,58,2,470.58
6067,9,1,11424.27
6068,58,1,470.58
6068,25,2,1652.78
6068,80,1,629.19
6068,47,1,493.52
6069,90,3,492.26
6069,7,2,1169.34
6069,55,2,1652.62
6070,46,1,253.36
6070,73,2,1195.7
6070,49,1,1254.37
6070,58,2,470.58
6071,27,1,2010.3
6072,39,1,1121.52
6073,74,0,1549.39
6073,57,1,1180.99
6073,89,3,366.64
6073,32,3,910.33
6074,71,3,704.54
6075,79,1,1101.69
6075,70,1,3359.45
6075,77,1,1315.33
6076,82,2,300.41
6077,4,2,2324.92
6078,63,1,293.58
6079,58,1,470.58
6079,46,1,253.36
6080,53,4,620.53
6081,89,1,366.64
6081,35,1,2865.41
6081,49,1,1254.37
6082,38,1,1342.05
6082,94,2,265.1
6083,82,1,300.41
6084,55,1,1652.62
6084,98,1,322.02
6085,57,1,1180.99
6085,10,4,1936.14
6085,44,1,6528.88
6086,23,1,2025.31
6087,18,1,1854.55
6087,100,1,828.75
6087,47,1,493.52
6087,79,2,1101.69
6087,83,2,741.33
6088,95,2,744.54
6088,77,3,1315.33
6088,15,3,3494.53
6088,34,2,709.99
6089,60,1,579.94
6090,42,1,800.81
6091,46,3,253.36
6092,27,2,2010.3
6093,53,1,620.53
6094,5,5,3026.39
6095,82,1,300.41
6096,42,4,800.81
6096,8,1,2448.97
6097,15,2,3494.53
6098,34,2,709.99
6099,94,5,265.1
6099,86,3,443.28
6099,61,1,356.45
6100,35,3,2865.41
6100,73,2,1195.7
6100,21,1,836.3
6100,41,2,994.52
6101,37,2,1389.36
6101,86,2,443.28
6101,74,4,1549.39
6101,59,1,488.56
6102,86,2,443.28
6102,69,3,1191.69
6103,8,2,2448.97
6103,80,4,629.19
6103,26,2,1210.27
6104,73,1,1195.7
6105,66,1,728.79
6105,87,1,979.4
6106,15,1,3494.53
6106,94,1,265.1
6107,31,5,1451.87
6108,9,1,11424.27
6109,23,1,2025.31
6109,45,1,1626.32
6110,11,2,9461.52
6111,8,1,2448.97
6111,6,1,22709.9
6111,64,1,356.43
6111,91,3,432.43
6112,80,2,629.19
6112,91,2,432.43
6112,66,1,728.79
6113,33,1,312.93
6113,46,1,253.36
6113,47,3,493.52
6113,86,3,443.28
6114,52,2,3818.59
6114,73,1,1195.7
6114,58,3,470.58
6114,40,1,1418.4
6115,50,3,1105.68
6116,30,1,3480.53
6116,29,1,4319.5
6116,69,0,1191.69
6117,64,-2,356.43
6117,8,1,2448.97
6118,68,1,306.66
6118,78,2,876.32
6118,72,1,1918.28
6118,10,1,1936.14
6119,54,1,1639.4
6119,77,1,1315.33
6119,64,1,356.43
6119,92,1,1591.57
6119,87,3,979.4
6120,4,1,2324.92
6120,98,2,322.02
6120,35,3,2865.41
6121,29,3,4319.5
6122,54,2,1639.4
6122,53,1,620.53
6123,60,1,579.94
6123,1,4,28043.24
6123,2,2,3011.06
6124,60,1,579.94
6124,69,1,1191.69
6125,23,1,2025.31
6125,6,1,22709.9
6126,20,2,7731.56
6126,24,1,2116.77
6127,73,1,1195.7
6127,49,4,1254.37
6127,85,1,279.38
6128,90,2,492.26
6129,96,1,320.77
6129,72,1,1918.28
6129,91,2,432.43
6130,38,1,1342.05
6131,67,1,464.47
6131,71,1,704.54
6131,92,1,1591.57
6131,73,1,1195.7
6131,31,1,1451.87
6132,98,1,322.02
6132,49,1,1254.37
6133,1,3,28043.24
6134,24,2,2116.77
6134,88,1,457.85
6134,72,1,1918.28
6135,12,1,5690.75
6135,62,1,398.9
6135,81,2,641.39
6136,59,1,488.56
6136,76,1,1151.77
6136,63,3,293.58
6137,42,1,800.81
6137,83,1,741.33
6137,41,1,994.52
6137,92,1,1591.57
6138,88,2,457.85
6139,77,3,1315.33
6139,4,1,2324.92
6139,42,1,800.81
6139,29,1,4319.5
6139,57,1,1180.99
6140,26,1,1210.27
6140,88,1,457.85
6140,13,3,2131.33
6141,5,1,3026.39
6142,34,3,709.99
6142,95,2,744.54
6143,94,1,265.1
6143,93,2,186.14
6143,25,3,1652.78
6144,9,4,11424.27
6144,89,2,366.64
6145,58,1,470.58
6146,19,1,1007.13
6147,84,2,605.41
6148,49,3,1254.37
6148,65,1,386.47
6148,81,2,641.39
6148,2,1,3011.06
6148,39,1,1121.52
6149,91,2,432.43
6150,90,2,492.26
6151,10,1,1936.14
6151,83,3,741.33
6151,8,1,2448.97
6152,76,2,1151.77
6152,99,4,458.92
6152,22,5,1475.64
6153,92,2,1591.57
6154,39,2,1121.52
6155,35,2,2865.41
6155,27,2,2010.3
6155,71,5,704.54
6156,61,2,356.45
6156,36,5,601.9
6156,26,2,1210.27
6157,2,3,3011.06
6158,77,2,1315.33
6159,52,5,3818.59
6159,80,2,629.19
6159,17,1,2276.26
6159,57,1,1180.99
6159,90,1,492.26
6160,58,2,470.58
6161,80,1,629.19
6161,66,1,728.79
6162,71,1,704.54
6162,92,1,1591.57
6163,15,1,3494.53
6164,6,1,22709.9
6164,62,3,398.9
6165,57,3,1180.99
6165,56,3,868.37
6165,37,1,1389.36
6166,45,1,1626.32
6166,40,3,1418.4
6166,21,2,836.3
6166,94,1,265.1
6167,41,1,994.52
6168,26,3,1210.27
6168,13,3,2131.33
6169,5,2,3026.39
6169,48,1,1218.45
6170,40,1,1418.4
6170,34,1,709.99
6170,60,2,579.94
6170,93,1,186.14
6171,44,1,6528.88
6171,65,1,386.47
6172,96,2,320.77
6172,3,1,64028.3
6172,39,2,1121.52
6173,35,1,2865.41
6173,29,1,4319.5
6174,75,1,486.62
6175,76,2,1151.77
6176,32,1,910.33
6177,18,2,1854.55
6178,91,1,432.43
6179,13,2,2131.33
6179,65,1,386.47
6179,66,2,728.79
6179,22,3,1475.64
6179,89,1,366.64
6180,58,3,470.58
6181,35,2,2865.41
6181,15,2,3494.53
6182,42,3,800.81
6182,20,2,7731.56
6183,9,1,11424.27
6183,34,1,709.99
6184,100,1,828.75
6184,45,1,1626.32
6185,7,4,1169.34
6185,53,1,620.53
6185,22,1,1475.64
6186,16,2,13450.97
6187,20,4,7731.56
6187,86,1,443.28
6187,81,1,641.39
6187,8,1,2448.97
6188,2,5,3011.06
6188,33,1,312.93
6189,11,1,9461.52
6190,90,1,492.26
6191,12,2,5690.75
6192,97,1,423.56
6192,99,1,458.92
6193,14,1,2714.07
6193,96,1,320.77
6193,65,1,386.47
6193,57,5,1180.99
6193,72,1,1918.28
6194,82,1,300.41
6195,36,4,601.9
6195,90,1,492.26
6196,40,2,1418.4
6196,10,2,1936.14
6197,3,1,64028.3
6198,96,1,320.77
6198,99,1,458.92
6199,73,1,1195.7
6200,81,2,641.39
6200,17,1,2276.26
6201,88,1,457.85
6202,22,1,1475.64
6203,25,2,1652.78
6204,38,2,1342.05
6204,91,1,432.43
6205,17,1,2276.26
6205,65,1,386.47
6205,9,2,11424.27
6205,12,1,5690.75
6206,49,2,1254.37
6206,46,2,253.36
6206,39,2,1121.52
6206,22,2,1475.64
6207,95,1,744.54
6208,1,1,28043.24
6209,36,2,601.9
6210,8,1,2448.97
6211,13,1,2131.33
6211,30,1,3480.53
6212,12,1,5690.75
6213,29,2,4319.5
6213,75,1,486.62
6213,21,3,836.3
6214,96,1,320.77
6215,83,1,741.33
6216,57,1,1180.99
6217,74,4,1549.39
6217,64,1,356.43
6218,51,3,1385.93
6218,68,2,306.66
6218,83,3,741.33
6219,47,1,493.52
6220,79,1,1101.69
6221,30,1,3480.53
6221,53,1,620.53
6222,99,1,458.92
6222,73,3,1195.7
6223,19,1,1007.13
6223,97,1,423.56
6224,93,1,186.14
6225,46,2,253.36
6225,48,1,1218.45
6225,79,1,1101.69
6225,28,2,579.08
6226,93,1,186.14
6226,100,1,828.75
6227,42,1,800.81
6227,21,1,836.3
6227,70,2,3359.45
6228,79,2,1101.69
6228,72,2,1918.28
6229,42,1,800.81
6229,2,2,3011.06
6230,1,1,28043.24
6230,85,1,279.38
6231,50,1,1105.68
6232,51,1,1385.93
6232,34,1,709.99
6232,23,2,2025.31
6233,78,2,876.32
6233,36,2,601.9
6233,44,2,6528.88
6234,57,1,1180.99
6235,50,3,1105.68
6235,58,3,470.58
6236,100,1,828.75
6236,29,1,4319.5
6237,68,2,306.66
6238,53,2,620.53
6238,44,1,6528.88
6238,85,2,279.38
6238,61,2,356.45
6239,46,1,253.36
6239,61,1,356.45
6239,8,2,2448.97
6239,34,1,709.99
6240,48,2,1218.45
6241,85,1,279.38
6241,9,1,11424.27
6242,23,2,2025.31
6242,95,2,744.54
6243,40,1,1418.4
6243,33,1,312.93
6243,50,1,1105.68
6244,53,1,620.53
6245,30,1,3480.53
6246,54,3,1639.4
6246,95,2,744.54
6246,53,5,620.53
6247,1,1,28043.24
6247,68,1,306.66
6247,87,1,979.4
6247,9,4,11424.27
6247,14,1,2714.07
6248,90,2,492.26
6248,9999,2,1854.55
6249,48,3,1218.45
6250,50,4,1105.68
6251,93,1,186.14
6251,39,2,1121.52
6252,67,1,464.47
6253,58,1,470.58
6253,77,1,1315.33
6253,81,1,641.39
6253,54,1,1639.4
6254,86,2,443.28
6255,91,3,432.43
6256,16,3,13450.97
6257,15,2,3494.53
6257,93,1,186.14
6257,80,1,629.19
6257,68,1,306.66
6258,88,1,457.85
6258,93,1,186.14
6258,90,1,492.26
6259,87,1,979.4
6259,7,2,1169.34
6259,55,2,1652.62
6260,83,2,741.33
6260,38,1,1342.05
6261,6,1,22709.9
6261,48,1,1218.45
6262,8,3,2448.97
6262,98,2,322.02
6262,79,3,1101.69
6263,26,1,1210.27
6264,44,2,6528.88
6264,58,1,470.58
6265,37,2,1389.36
6265,1,3,28043.24
6265,84,1,605.41
6265,75,3,486.62
6265,26,1,1210.27
6266,12,1,5690.75
6266,10,2,1936.14
6266,24,1,2116.77
6266,71,1,704.54
6267,8,2,2448.97
6267,27,1,2010.3
6267,33,1,312.93
6268,62,3,398.9
6268,49,1,1254.37
6268,58,1,470.58
6268,54,5,1639.4
6269,68,1,306.66
6270,70,2,3359.45
6271,89,4,366.64
6272,83,1,741.33
6272,99,2,458.92
6273,4,1,2324.92
6274,67,1,464.47
6274,2,1,3011.06
6275,29,1,4319.5
6276,27,2,2010.3
6277,52,2,3818.59
6277,89,2,366.64
6278,19,2,1007.13
6278,7,2,1169.34
6278,92,4,1591.57
6278,93,1,186.14
6278,84,1,605.41
6279,13,2,2131.33
6280,54,2,1639.4
6280,19,1,1007.13
6280,9999,2,2116.77
6281,39,3,1121.52
6281,83,2,741.33
6281,97,1,423.56
6281,72,3,1918.28
6282,97,1,423.56
6283,16,1,13450.97
6283,57,1,1180.99
6283,60,3,579.94
6283,63,3,293.58
6283,30,1,3480.53
6284,3,3,64028.3
